1.371836143529504559e+00,-1.502742312392777002e+00
1.363658573436046684e+00,-1.503630037801024333e+00
1.355481003342588586e+00,-1.504581122672665083e+00
1.347303433249130711e+00,-1.505602520697886915e+00
1.339125863155672835e+00,-1.506702228305972557e+00
1.330948293062214738e+00,-1.507889484800108759e+00
1.322770722968756862e+00,-1.509175019624481306e+00
1.314593152875298987e+00,-1.510571359973716055e+00
1.306415582781841112e+00,-1.512093216254303707e+00
1.298238012688383014e+00,-1.513757968796443087e+00
1.290060442594925139e+00,-1.515586287343922978e+00
1.281882872501467263e+00,-1.517602926156721432e+00
1.273705302408009166e+00,-1.519837753397133007e+00
1.265527732314551290e+00,-1.522327095776052852e+00
1.257350162221093415e+00,-1.525115510967856469e+00
1.249172592127635317e+00,-1.528258144876246005e+00
1.240995022034177442e+00,-1.531823893451110363e+00
1.232817451940719566e+00,-1.535899675182839763e+00
1.224639881847261691e+00,-1.540596234983413249e+00
1.216462311753803593e+00,-1.546056038653401021e+00
1.208284741660345718e+00,-1.552463946119418736e+00
1.200107171566887843e+00,-1.560061353656148730e+00
1.191929601473429745e+00,-1.569164030458230163e+00
1.183752031379971870e+00,-1.580182057084209779e+00
1.175574461286513994e+00,-1.593635020469668984e+00
1.167396891193055897e+00,-1.610142841524686119e+00
1.159219321099598021e+00,-1.630347499977422787e+00
1.151041751006140146e+00,-1.654690917271532946e+00
1.142864180912682048e+00,-1.682999701695220507e+00
1.134686610819224173e+00,-1.714040021608237652e+00
1.126509040725766297e+00,-1.745547409936077710e+00
1.118331470632308200e+00,-1.775055395903617050e+00
1.110153900538850325e+00,-1.800909018499766701e+00
1.101976330445392449e+00,-1.822589173362838322e+00
1.093798760351934352e+00,-1.840370815617273337e+00
1.085621190258476476e+00,-1.854858987191635444e+00
1.077443620165018601e+00,-1.866696421138996698e+00
1.069266050071560503e+00,-1.876442589200645106e+00
1.061088479978102628e+00,-1.884546300957237630e+00
1.052910909884644752e+00,-1.891355331086320479e+00
1.044733339791186655e+00,-1.897135880447552436e+00
1.036555769697728779e+00,-1.902091532357658599e+00
1.028378199604270904e+00,-1.906378764658997360e+00
1.020200629510813028e+00,-1.910118813390698111e+00
1.012023059417354931e+00,-1.913406493240930706e+00
1.003845489323897056e+00,-1.916316689315124666e+00
9.956679192304391801e-01,-1.918909130912067162e+00
9.874903491369811936e-01,-1.921231916403816076e+00
9.793127790435232072e-01,-1.923324133671358904e+00
9.711352089500653317e-01,-1.925217824170069925e+00
9.629576388566073453e-01,-1.926939468092694341e+00
9.547800687631493588e-01,-1.928511117600091751e+00
9.466024986696914834e-01,-1.929951269319426510e+00
9.384249285762334969e-01,-1.931275542018389801e+00
9.302473584827755104e-01,-1.932497207437422260e+00
9.220697883893176350e-01,-1.933627609490912391e+00
9.138922182958597595e-01,-1.934676497890609914e+00
9.057146482024017731e-01,-1.935652295629157083e+00
8.975370781089437866e-01,-1.936562314945500907e+00
8.893595080154859112e-01,-1.937412932859648329e+00
8.811819379220279247e-01,-1.938209734749873459e+00
8.730043678285699382e-01,-1.938957632496395078e+00
8.648267977351120628e-01,-1.939660962251203769e+00
8.566492276416541873e-01,-1.940323565785376569e+00
8.484716575481962009e-01,-1.940948858520206599e+00
8.402940874547382144e-01,-1.941539886699773065e+00
8.321165173612803390e-01,-1.942099375661199279e+00
8.239389472678223525e-01,-1.942629770768853348e+00
8.157613771743644770e-01,-1.943133272273502188e+00
8.075838070809064906e-01,-1.943611865117084836e+00
7.994062369874485041e-01,-1.944067344513477291e+00
7.912286668939906287e-01,-1.944501337984094969e+00
7.830510968005326422e-01,-1.944915324405899426e+00
7.748735267070747668e-01,-1.945310650531843599e+00
7.666959566136167803e-01,-1.945688545364915534e+00
7.585183865201587938e-01,-1.946050132702925151e+00
7.503408164267009184e-01,-1.946396442118939696e+00
7.421632463332429319e-01,-1.946728418599484867e+00
7.339856762397849455e-01,-1.947046931027439864e+00
7.258081061463270700e-01,-1.947352779667478107e+00
7.176305360528690835e-01,-1.947646702787820150e+00
7.094529659594112081e-01,-1.947929382532004094e+00
7.012753958659532216e-01,-1.948201450137648338e+00
6.930978257724952352e-01,-1.948463490585146118e+00
6.849202556790373597e-01,-1.948716046747445141e+00
6.767426855855793733e-01,-1.948959623102117789e+00
6.685651154921214978e-01,-1.949194689058518115e+00
6.603875453986635113e-01,-1.949421681945686879e+00
6.522099753052055249e-01,-1.949641009700589178e+00
6.440324052117476494e-01,-1.949853053291093818e+00
6.358548351182896630e-01,-1.950058168903670230e+00
6.276772650248317875e-01,-1.950256689921972653e+00
6.194996949313738011e-01,-1.950448928719222597e+00
6.113221248379158146e-01,-1.950635178284472415e+00
6.031445547444579391e-01,-1.950815713700408516e+00
5.949669846509999527e-01,-1.950990793488233788e+00
5.867894145575420772e-01,-1.951160660833351823e+00
5.786118444640840908e-01,-1.951325544703972570e+00
5.704342743706261043e-01,-1.951485660873381933e+00
5.622567042771682289e-01,-1.951641212855398155e+00
5.540791341837102424e-01,-1.951792392761485528e+00
5.459015640902522559e-01,-1.951939382087058750e+00
5.377239939967943805e-01,-1.952082352433704093e+00
5.295464239033363940e-01,-1.952221466173317266e+00
5.213688538098785186e-01,-1.952356877059526763e+00
5.131912837164205321e-01,-1.952488730791217986e+00
5.050137136229625456e-01,-1.952617165532468890e+00
4.968361435295045592e-01,-1.952742312392776958e+00
