2.323745476633157558e+00,-1.460103578227220256e+00
2.328653518955428048e+00,-1.429678517640161406e+00
2.335855746742560690e+00,-1.368360686458378161e+00
2.333166767873176006e+00,-1.338006495013537744e+00
2.330941820778009266e+00,-1.307589578321114443e+00
2.336114769074967512e+00,-1.276145936348471732e+00
2.337749430394207018e+00,-1.244907958683446392e+00
2.288530925380571901e+00,-1.222015011977776844e+00
2.296074806198003415e+00,-1.190126051180265598e+00
2.294708130553398284e+00,-1.128573586803169659e+00
2.292701127011218087e+00,-1.097801518386220421e+00
2.289168259402043937e+00,-1.067235960207162604e+00
2.289901034201836882e+00,-1.035327861651301085e+00
2.292909027058927407e+00,-1.002405669898379426e+00
2.280892053873562197e+00,-9.412422332371401801e-01
2.285833667303096561e+00,-9.065549911943519001e-01
2.291009579540961294e+00,-8.711732821424272855e-01
2.287090470772480622e+00,-8.387373637682257188e-01
2.296405345466145498e+00,-8.004900397104950382e-01
2.285255847495534454e+00,-7.349049739156302552e-01
2.281442446944828895e+00,-7.007839486729320333e-01
2.286788849648648814e+00,-6.616432428861871440e-01
2.287730558961133198e+00,-6.239241529487370430e-01
2.288744279791777636e+00,-5.854390694341823353e-01
2.272763602767621904e+00,-5.167338113158221891e-01
2.275671024243838492e+00,-4.750481554897640901e-01
2.283527743979826496e+00,-4.291956119243001133e-01
2.284454799763679045e+00,-3.866294616737482315e-01
2.263840595971514880e+00,-3.144062920672567873e-01
2.266061427989885857e+00,-2.681943247548530529e-01
2.267170560417738123e+00,-2.215466057697301760e-01
2.278882386565967977e+00,-1.651375599249886861e-01
2.282956289987350118e+00,-1.130320202634453874e-01
2.268437965341098650e+00,-2.380447407589891817e-02
2.270281965102955102e+00,3.087118361215601681e-02
2.272892682484949134e+00,8.812285975604350341e-02
2.291105800651666247e+00,1.627659964475924870e-01
2.248291691241211865e+00,2.383552800118409198e-01
2.257387399823767016e+00,3.104793379391803665e-01
2.265118750408602999e+00,3.841889665669442344e-01
2.279852073620670438e+00,4.693639899128148052e-01
2.284483627485745849e+00,5.463445832623596843e-01
2.259809200286495567e+00,6.667694421555312445e-01
2.275663067747835999e+00,7.686964536819731464e-01
2.291348732551242939e+00,8.758904053225178288e-01
2.303222218323707438e+00,9.834766281442424152e-01
2.319555027348583209e+00,1.103862116383952596e+00
2.287880318634789134e+00,1.261416237381406180e+00
2.290469267280147214e+00,1.377613024397129848e+00
2.291959666074926627e+00,1.499071364925857797e+00
2.298758895760415921e+00,1.638139804635955876e+00
2.319633993292606444e+00,1.813828557298089006e+00
2.274410762190266055e+00,2.022790579717105963e+00
2.791173298985783813e+00,3.810227661644592256e+00
2.619622764733154252e+00,3.924850670924450835e+00
2.258953267102874030e+00,3.206833516490135150e+00
2.413947466266726405e+00,3.947598976237573165e+00
2.201001005652539533e+00,3.604520956706557033e+00
2.107071235078473936e+00,3.966860838738471617e+00
2.006816767103765997e+00,3.974977930022004724e+00
1.890938622810507619e+00,3.915130177480531604e+00
1.799769207220505374e+00,3.953516018479853233e+00
1.705472131120246981e+00,3.979584551515885860e+00
1.600486412886630516e+00,3.948949681870458139e+00
1.401091965096591174e+00,3.924320593562093951e+00
1.304751406927133983e+00,3.926647200159232742e+00
1.209136113342857533e+00,3.932237475006802097e+00
1.111457247566865147e+00,3.914246511178396393e+00
1.013975103519956233e+00,3.886535104502899518e+00
8.250120137564195266e-01,3.886868099291723500e+00
7.307614861552946817e-01,3.887054720182407497e+00
6.365133219214350602e-01,3.877596370435721251e+00
5.421457632532348248e-01,3.916491641308982086e+00
4.476601702417325468e-01,3.908739034201003104e+00
3.444206628116623370e-01,2.523948597652368786e+00
2.748207198901452819e-01,2.509983330997835882e+00
2.062131988089168644e-01,2.488847101893082669e+00
1.383595659282966794e-01,2.465551472856695625e+00
6.935750875755619660e-02,2.454987447978538739e+00
-3.191143020801504582e-01,3.921262291830554414e+00
-4.137155655597741788e-01,3.904475232075446112e+00
-5.114167949182446549e-01,3.902694453658636764e+00
-6.095798026703580508e-01,3.900123276148495410e+00
-7.145551189394918623e-01,3.922987406684281364e+00
-9.113182793293979067e-01,3.902863450891361108e+00
-1.016625589996916768e+00,3.913125720061058299e+00
-1.122746530334624016e+00,3.921348387755117404e+00
-1.236008833050733502e+00,3.946466676938516382e+00
-1.050654488883181914e+00,3.124987838467889301e+00
-1.888927624903108171e+00,3.252410180468923162e+00
-2.001738127215248575e+00,3.263660838067548919e+00
-1.914529182140866315e+00,2.275862181193708089e+00
-3.071664080880347480e+00,3.815912532814491609e+00
-3.123296133245050843e+00,3.694159001104302842e+00
-2.806322005345960768e+00,2.915960830164272100e+00
-2.958371264420914137e+00,2.644502135133792731e+00
-2.953992746130927216e+00,2.495801134996782356e+00
-3.347307360310441737e+00,2.786049305438843771e+00
-3.247746140699246276e+00,2.395040842888079169e+00
-3.317407008521563672e+00,2.329474804099675556e+00
