-3.650604428117549816e+00,2.493894786448592082e+00,2.000000000000000111e-01
-3.646771757824328830e+00,2.348241810022905440e+00,2.000000000000000111e-01
-3.629149832686852317e+00,2.192523554550989573e+00,2.000000000000000111e-01
-3.656597101070423239e+00,1.970313877971634930e+00,2.000000000000000111e-01
-3.632056983894117241e+00,1.824147123692994477e+00,2.000000000000000111e-01
-3.521071072898426024e+00,1.595399728973229347e+00,2.000000000000000111e-01
-3.487618097490585267e+00,1.455379354441206807e+00,2.000000000000000111e-01
-3.722547209300364202e+00,1.578215719015713336e+00,2.000000000000000111e-01
-3.622645762482590293e+00,1.379402973052272330e+00,2.000000000000000111e-01
-3.607509038468718732e+00,1.169640457302542291e+00,2.000000000000000111e-01
-3.617827005252794770e+00,1.084719201414523937e+00,2.000000000000000111e-01
-2.834590466059757397e+00,3.649149806390394879e-01,2.000000000000000111e-01
-3.615079945872245126e+00,9.028550495094131989e-01,2.000000000000000111e-01
-3.696134784018783925e+00,8.772174855524941250e-01,2.000000000000000111e-01
-3.821058743092199173e+00,8.810310008015629357e-01,2.000000000000000111e-01
-3.995917288417319746e+00,8.254482934453810650e-01,2.000000000000000111e-01
-4.306897040690657263e+00,8.447102071804355461e-01,2.000000000000000111e-01
-2.914646307410043935e+00,-1.316894083300772511e-01,2.000000000000000111e-01
-4.112046581316894489e+00,3.881048636763131388e-01,2.000000000000000111e-01
-4.163534088759847762e+00,3.340055397432926121e-01,2.000000000000000111e-01
-4.306100552251649560e+00,3.230049634922012025e-01,2.000000000000000111e-01
-2.968221564391765099e+00,-3.753296877861789227e-01,2.000000000000000111e-01
-3.712718449368965778e+00,-9.979248754999181514e-02,2.000000000000000111e-01
-4.280165019458584297e+00,7.149805948168741487e-02,2.000000000000000111e-01
-4.291396749175346415e+00,-1.531842314219622470e-01,2.000000000000000111e-01
-4.352534670226704705e+00,-2.069247324980802993e-01,2.000000000000000111e-01
-4.310087087551734086e+00,-2.953173527730650338e-01,2.000000000000000111e-01
-4.326077159598072264e+00,-3.636630610718998291e-01,2.000000000000000111e-01
-3.025189742159034356e+00,-8.033168652758300166e-01,2.000000000000000111e-01
-4.300673670954264338e+00,-5.858882468961138512e-01,2.000000000000000111e-01
-4.291998529790320482e+00,-6.581028122709664530e-01,2.000000000000000111e-01
-4.302531681908702943e+00,-7.254510773672300239e-01,2.000000000000000111e-01
-3.589779737596958231e+00,-9.300348867496552874e-01,2.000000000000000111e-01
-4.294401180926394446e+00,-8.648462735967235027e-01,2.000000000000000111e-01
-4.325008950732328827e+00,-9.283468052107429758e-01,2.000000000000000111e-01
-4.270081900178860579e+00,-1.138129563401866218e+00,2.000000000000000111e-01
-4.239284145061008147e+00,-1.207273171325169425e+00,2.000000000000000111e-01
-3.673383569562154172e+00,-1.310241510422378575e+00,2.000000000000000111e-01
-3.690529425548467746e+00,-1.365207010779555308e+00,2.000000000000000111e-01
-2.879110348191149971e+00,-1.446033823012949693e+00,2.000000000000000111e-01
-3.167998738347741927e+00,-1.484005172623750646e+00,2.000000000000000111e-01
-4.183354321872170267e+00,-1.599698439706929376e+00,2.000000000000000111e-01
-4.242339961721042663e+00,-1.666584312688874636e+00,2.000000000000000111e-01
-4.267151500287170940e+00,-1.733683611875490360e+00,2.000000000000000111e-01
-4.272805583812468555e+00,-1.800360270008063646e+00,2.000000000000000111e-01
-4.265658604557904354e+00,-1.932847793176789120e+00,2.000000000000000111e-01
-4.250920208731185923e+00,-1.997844385669296230e+00,2.000000000000000111e-01
-4.245952813250454483e+00,-2.064030742439308952e+00,2.000000000000000111e-01
-4.263027528378523279e+00,-2.201814280693664472e+00,2.000000000000000111e-01
-4.260347643544545093e+00,-2.269557492217465722e+00,2.000000000000000111e-01
-4.257171258427929317e+00,-2.406738292957269376e+00,2.000000000000000111e-01
-3.609323538057063185e+00,-2.370245853748806475e+00,2.000000000000000111e-01
-3.748565979269522952e+00,-2.469649210939408146e+00,2.000000000000000111e-01
-3.439241619415526863e+00,-2.435695162526620550e+00,2.000000000000000111e-01
-3.276541416870723644e+00,-2.438855184335910309e+00,2.000000000000000111e-01
-1.751934892507596819e+00,-1.985733315676002420e+00,2.000000000000000111e-01
-1.670902595442917749e+00,-1.979467763226382182e+00,2.000000000000000111e-01
-1.609007654620820071e+00,-1.978096612101230223e+00,2.000000000000000111e-01
-1.546618630419341223e+00,-1.974317194249959773e+00,2.000000000000000111e-01
-1.488485041406772735e+00,-1.991391959131602052e+00,2.000000000000000111e-01
-1.438835027208867912e+00,-1.988451086478652430e+00,2.000000000000000111e-01
-1.397606634292857919e+00,-1.988047714885991191e+00,2.000000000000000111e-01
-1.379595884143034690e+00,-1.998658511031617291e+00,2.000000000000000111e-01
-1.381562985814595690e+00,-2.020022347507040017e+00,2.000000000000000111e-01
-1.383916921162419156e+00,-2.042102853529539352e+00,2.000000000000000111e-01
-1.373580189015192854e+00,-2.078413977048922057e+00,2.000000000000000111e-01
-1.377903460465506491e+00,-2.103118085719809294e+00,2.000000000000000111e-01
-1.376670263099508018e+00,-2.124763913266574544e+00,2.000000000000000111e-01
-1.376583475953989666e+00,-2.147696933410892850e+00,2.000000000000000111e-01
-1.381609203855120649e+00,-2.174947964566088743e+00,2.000000000000000111e-01
-1.373101757275960955e+00,-2.217523986690256965e+00,2.000000000000000111e-01
-1.377042826913459361e+00,-2.246164259666584506e+00,2.000000000000000111e-01
-1.730858807618955275e+00,-2.864447380935921661e+00,2.000000000000000111e-01
-1.531738670541908709e+00,-2.868094641836999692e+00,2.000000000000000111e-01
-1.495472985260897891e+00,-2.869292651508039249e+00,2.000000000000000111e-01
-1.458903231764205000e+00,-2.868829330337943073e+00,2.000000000000000111e-01
-1.399543108791605706e+00,-2.884457776581541566e+00,2.000000000000000111e-01
-1.366921434546235048e+00,-2.886715773547012809e+00,2.000000000000000111e-01
-1.330817646689675282e+00,-2.882302716649136620e+00,2.000000000000000111e-01
-1.298718874926084288e+00,-2.883067614738818563e+00,2.000000000000000111e-01
-1.272311727882001531e+00,-2.892681457736858697e+00,2.000000000000000111e-01
-1.221284344666667465e+00,-2.857078458953545841e+00,2.000000000000000111e-01
-1.366508675137323436e+00,-3.426286897436345846e+00,2.000000000000000111e-01
-1.323827809299586766e+00,-3.420290255987071149e+00,2.000000000000000111e-01
-1.252233514263340730e+00,-3.343305461780694543e+00,2.000000000000000111e-01
-1.214683380674612900e+00,-3.439026292404088636e+00,2.000000000000000111e-01
-1.180391631663031404e+00,-3.449547524799052134e+00,2.000000000000000111e-01
-1.139846114028322477e+00,-3.441465521659790028e+00,2.000000000000000111e-01
-1.102540113809533651e+00,-3.441133823887425613e+00,2.000000000000000111e-01
-1.066598625111833343e+00,-3.443919388363104961e+00,2.000000000000000111e-01
-1.029933538190267450e+00,-3.443150725204447760e+00,2.000000000000000111e-01
-9.615081262409859164e-01,-3.457033527434974829e+00,2.000000000000000111e-01
-9.271750593849299449e-01,-3.463065044462573461e+00,2.000000000000000111e-01
-8.911465479436686543e-01,-3.460656740260779518e+00,2.000000000000000111e-01
-8.558964275446738768e-01,-3.460533188419524731e+00,2.000000000000000111e-01
-8.211128654601145271e-01,-3.461743897884005605e+00,2.000000000000000111e-01
-7.871604586188716279e-01,-3.467275100337075866e+00,2.000000000000000111e-01
-7.182864237182986500e-01,-3.470597520667918268e+00,2.000000000000000111e-01
-6.833932660274222304e-01,-3.466373080701726117e+00,2.000000000000000111e-01
-6.492153325621105031e-01,-3.467506942447918128e+00,2.000000000000000111e-01
-6.153194295767047128e-01,-3.472032927337719954e+00,2.000000000000000111e-01
-5.809306343177639276e-01,-3.467977853896218932e+00,2.000000000000000111e-01
-5.128894860625179408e-01,-3.472060630325394470e+00,2.000000000000000111e-01
-4.609473168953927003e-01,-1.982484255537983797e+00,2.000000000000000111e-01
-4.533848238128205810e-01,-1.974974225000609263e+00,2.000000000000000111e-01
-4.458019421244324709e-01,-1.970330914508114706e+00,2.000000000000000111e-01
-4.298316565617329998e-01,-1.970594318277833823e+00,2.000000000000000111e-01
-4.216761071666613736e-01,-1.971503122697258581e+00,2.000000000000000111e-01
-4.133107374977090798e-01,-1.973251196789818973e+00,2.000000000000000111e-01
-4.052203270900615606e-01,-1.972876012175983629e+00,2.000000000000000111e-01
-3.967304644049368667e-01,-1.974318026624206412e+00,2.000000000000000111e-01
-3.881654594030887750e-01,-1.975601022050555544e+00,2.000000000000000111e-01
-3.718064489724014487e-01,-1.973804194733582040e+00,2.000000000000000111e-01
-3.628386712288217963e-01,-1.975579719208930607e+00,2.000000000000000111e-01
-3.574112429611892017e-01,-1.964698709357841633e+00,2.000000000000000111e-01
-3.446160812635450377e-01,-1.978600813807930070e+00,2.000000000000000111e-01
-3.273525407986360714e-01,-1.977120246075604992e+00,2.000000000000000111e-01
-3.180013137652225597e-01,-1.978013070688802388e+00,2.000000000000000111e-01
-3.078458469353205773e-01,-1.980581910051642192e+00,2.000000000000000111e-01
-2.983070372111003010e-01,-1.981083199575377707e+00,2.000000000000000111e-01
-2.879071613688579667e-01,-1.983228540794723216e+00,2.000000000000000111e-01
-2.692761020421567952e-01,-1.981416452994407162e+00,2.000000000000000111e-01
-2.585895307341283811e-01,-1.982923640747852545e+00,2.000000000000000111e-01
-2.477847959741279471e-01,-1.984196910211097009e+00,2.000000000000000111e-01
-2.363935380360469019e-01,-1.986113565888229626e+00,2.000000000000000111e-01
-2.248634222445916597e-01,-1.987772419163337467e+00,2.000000000000000111e-01
-2.050401926503087613e-01,-1.984315114006412140e+00,2.000000000000000111e-01
-1.921641751752806715e-01,-1.986931122749576950e+00,2.000000000000000111e-01
-1.796605640390712688e-01,-1.988400795248609798e+00,2.000000000000000111e-01
-1.653288048464058857e-01,-1.992054329108999156e+00,2.000000000000000111e-01
-1.442934048162931027e-01,-1.986983854913534131e+00,2.000000000000000111e-01
-1.301296469575161652e-01,-1.988887850265753210e+00,2.000000000000000111e-01
-1.157967754105728719e-01,-1.990437566909344369e+00,2.000000000000000111e-01
-9.940498035471845295e-02,-1.993950862215034814e+00,2.000000000000000111e-01
-8.407203575478977564e-02,-1.995506010054598933e+00,2.000000000000000111e-01
-5.761085944755306443e-02,-1.992249613868346314e+00,2.000000000000000111e-01
-4.051402468331494200e-02,-1.994148946134116196e+00,2.000000000000000111e-01
-2.252499452875372787e-02,-1.996309045537087101e+00,2.000000000000000111e-01
-2.907184355720071611e-03,-1.999390932196573711e+00,2.000000000000000111e-01
1.623401325121709426e-02,-2.001238456424705436e+00,2.000000000000000111e-01
3.051110486563157753e-02,-1.981376415462586360e+00,2.000000000000000111e-01
7.031421760292577705e-02,-1.999687658172569105e+00,2.000000000000000111e-01
9.399065363662106876e-02,-2.002673510023259773e+00,2.000000000000000111e-01
2.060664103683772286e+00,-3.422025956073442288e+00,2.000000000000000111e-01
2.168958102251578257e+00,-3.431608132304858838e+00,2.000000000000000111e-01
2.302166678054309301e+00,-3.454504479777019910e+00,2.000000000000000111e-01
2.262350061800570966e+00,-3.356634254460582945e+00,2.000000000000000111e-01
2.270450176207346793e+00,-3.293219248553384659e+00,2.000000000000000111e-01
2.302322048577448932e+00,-3.179022874139424637e+00,2.000000000000000111e-01
2.295269310309966837e+00,-3.109739002668825414e+00,2.000000000000000111e-01
2.279645262953897245e+00,-3.037364889559097669e+00,2.000000000000000111e-01
2.285364780142666863e+00,-2.978134907334890613e+00,2.000000000000000111e-01
2.264863217155994590e+00,-2.906567065121517413e+00,2.000000000000000111e-01
2.275279233022046377e+00,-2.792927116187815084e+00,2.000000000000000111e-01
2.295256912981328945e+00,-2.743715069270284523e+00,2.000000000000000111e-01
2.282082668197532804e+00,-2.680657530243249376e+00,2.000000000000000111e-01
2.279639677348472393e+00,-2.623255025591694434e+00,2.000000000000000111e-01
2.268562342487647765e+00,-2.563459543047105882e+00,2.000000000000000111e-01
2.276955367175500289e+00,-2.511825667858605726e+00,2.000000000000000111e-01
2.306103140634974125e+00,-2.413532694860959893e+00,2.000000000000000111e-01
2.288728350288917746e+00,-2.354845791754839546e+00,2.000000000000000111e-01
2.290377321047299741e+00,-2.302742027671257130e+00,2.000000000000000111e-01
2.300727340528426978e+00,-2.253382807899114493e+00,2.000000000000000111e-01
2.303402171956050459e+00,-2.202237094842638410e+00,2.000000000000000111e-01
2.303193447765429003e+00,-2.150780913592057697e+00,2.000000000000000111e-01
2.317639743227402072e+00,-2.051892371104727886e+00,2.000000000000000111e-01
2.296942395779884460e+00,-1.997777590610982923e+00,2.000000000000000111e-01
2.290044758030514327e+00,-1.946831604073442801e+00,2.000000000000000111e-01
2.291139258203179541e+00,-1.897486946471288460e+00,2.000000000000000111e-01
2.382721202261611104e+00,-1.859052515730609034e+00,2.000000000000000111e-01
2.292698127045385892e+00,-1.799290463294176412e+00,2.000000000000000111e-01
2.281819590992161473e+00,-1.700858187281204525e+00,2.000000000000000111e-01
2.265589585184732524e+00,-1.651591429246771270e+00,2.000000000000000111e-01
2.261483121417452224e+00,-1.603344416099058867e+00,2.000000000000000111e-01
2.263532332352601539e+00,-1.555373081644022992e+00,2.000000000000000111e-01
2.268744242652267040e+00,-1.507338579484561070e+00,2.000000000000000111e-01
2.289111906989763412e+00,-1.458784920534471619e+00,2.000000000000000111e-01
